"","stockid","stocklong","year","UdivUmsypref","tac_year"
"1","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1975,0.170691,0
"2","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1976,0.377781,0
"3","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1977,0.331495,0
"4","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1978,0.294595,0
"5","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1979,0.393567,0
"6","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1980,0.312253,0
"7","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1981,0.265615,0
"8","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1982,0.294808,0
"9","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1983,0.283761,0
"10","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1984,0.280172,0
"11","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1985,0.204999,0
"12","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1986,0.307442,0
"13","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1987,0.351131,0
"14","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1988,0.390675,0
"15","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1989,0.426916,0
"16","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1990,0.35101,0
"17","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1991,0.438864,0
"18","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1992,0.424807,0
"19","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1993,0.412561,0
"20","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1994,0.534291,0
"21","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1995,0.657719,0
"22","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1996,0.938122,0
"23","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1997,0.849262,0
"24","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1998,1.07129,0
"25","BIGEYEEPAC","Bigeye tuna Eastern Pacific",1999,0.677727,0
"26","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2000,1.2267,0
"27","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2001,0.834666,0
"28","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2002,1.17893,0
"29","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2003,0.860879,0
"30","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2004,0.848144,0
"31","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2005,0.886431,0
"32","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2006,1.05009,0
"33","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2007,0.824796,0
"34","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2008,0.841494,0
"35","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2009,0.738882,0
"36","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2010,0.960936,0
"37","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2011,0.912821,0
"38","BIGEYEEPAC","Bigeye tuna Eastern Pacific",2012,1.00859,0
"39","BLSHARNATL","Blue shark Northern Atlantic",1957,0.0034,0
"40","BLSHARNATL","Blue shark Northern Atlantic",1958,0.0074,0
"41","BLSHARNATL","Blue shark Northern Atlantic",1959,0.0107,0
"42","BLSHARNATL","Blue shark Northern Atlantic",1960,0.011,0
"43","BLSHARNATL","Blue shark Northern Atlantic",1961,0.0117,0
"44","BLSHARNATL","Blue shark Northern Atlantic",1962,0.0264,0
"45","BLSHARNATL","Blue shark Northern Atlantic",1963,0.0316,0
"46","BLSHARNATL","Blue shark Northern Atlantic",1964,0.0462,0
"47","BLSHARNATL","Blue shark Northern Atlantic",1965,0.0455,0
"48","BLSHARNATL","Blue shark Northern Atlantic",1966,0.0355,0
"49","BLSHARNATL","Blue shark Northern Atlantic",1967,0.0336,0
"50","BLSHARNATL","Blue shark Northern Atlantic",1968,0.0353,0
"51","BLSHARNATL","Blue shark Northern Atlantic",1969,0.0356,0
"52","BLSHARNATL","Blue shark Northern Atlantic",1970,0.0449,0
"53","BLSHARNATL","Blue shark Northern Atlantic",1971,0.0707,0
"54","BLSHARNATL","Blue shark Northern Atlantic",1972,0.068,0
"55","BLSHARNATL","Blue shark Northern Atlantic",1973,0.0746,0
"56","BLSHARNATL","Blue shark Northern Atlantic",1974,0.0724,0
"57","BLSHARNATL","Blue shark Northern Atlantic",1975,0.096,0
"58","BLSHARNATL","Blue shark Northern Atlantic",1976,0.0687,0
"59","BLSHARNATL","Blue shark Northern Atlantic",1977,0.0818,0
"60","BLSHARNATL","Blue shark Northern Atlantic",1978,0.1001,0
"61","BLSHARNATL","Blue shark Northern Atlantic",1979,0.0768,0
"62","BLSHARNATL","Blue shark Northern Atlantic",1980,0.1122,0
"63","BLSHARNATL","Blue shark Northern Atlantic",1981,0.1121,0
"64","BLSHARNATL","Blue shark Northern Atlantic",1982,0.1235,0
"65","BLSHARNATL","Blue shark Northern Atlantic",1983,0.1633,0
"66","BLSHARNATL","Blue shark Northern Atlantic",1984,0.1438,0
"67","BLSHARNATL","Blue shark Northern Atlantic",1985,0.1774,0
"68","BLSHARNATL","Blue shark Northern Atlantic",1986,0.2493,0
"69","BLSHARNATL","Blue shark Northern Atlantic",1987,0.3038,0
"70","BLSHARNATL","Blue shark Northern Atlantic",1988,0.289,0
"71","BLSHARNATL","Blue shark Northern Atlantic",1989,0.2166,0
"72","BLSHARNATL","Blue shark Northern Atlantic",1990,0.2057,0
"73","BLSHARNATL","Blue shark Northern Atlantic",1991,0.2167,0
"74","BLSHARNATL","Blue shark Northern Atlantic",1992,0.2198,0
"75","BLSHARNATL","Blue shark Northern Atlantic",1993,0.2645,0
"76","BLSHARNATL","Blue shark Northern Atlantic",1994,0.2295,0
"77","BLSHARNATL","Blue shark Northern Atlantic",1995,0.2487,0
"78","BLSHARNATL","Blue shark Northern Atlantic",1996,0.2343,0
"79","BLSHARNATL","Blue shark Northern Atlantic",1997,0.2265,0
"80","BLSHARNATL","Blue shark Northern Atlantic",1998,0.1902,0
"81","BLSHARNATL","Blue shark Northern Atlantic",1999,0.1778,0
"82","BLSHARNATL","Blue shark Northern Atlantic",2000,0.1861,0
"83","BLSHARNATL","Blue shark Northern Atlantic",2001,0.1468,0
"84","BLSHARNATL","Blue shark Northern Atlantic",2002,0.1319,0
"85","BLSHARNATL","Blue shark Northern Atlantic",2003,0.1533,0
"86","BLSHARNATL","Blue shark Northern Atlantic",2004,0.1482,0
"87","BLSHARNATL","Blue shark Northern Atlantic",2005,0.1538,0
"88","BLSHARNATL","Blue shark Northern Atlantic",2006,0.1473,0
"89","BLSHARNATL","Blue shark Northern Atlantic",2007,0.148,0
"90","BLSHARNATL","Blue shark Northern Atlantic",2008,0.169,0
"91","BLSHARNATL","Blue shark Northern Atlantic",2009,0.199,0
"92","BLSHARNATL","Blue shark Northern Atlantic",2010,0.1962,0
"93","BLSHARNATL","Blue shark Northern Atlantic",2011,0.1978,0
"94","BLSHARNATL","Blue shark Northern Atlantic",2012,0.1882,0
"95","BLSHARSATL","Blue shark South Atlantic",1971,0.0066,0
"96","BLSHARSATL","Blue shark South Atlantic",1972,0.0074,0
"97","BLSHARSATL","Blue shark South Atlantic",1973,0.0088,0
"98","BLSHARSATL","Blue shark South Atlantic",1974,0.006,0
"99","BLSHARSATL","Blue shark South Atlantic",1975,0.0055,0
"100","BLSHARSATL","Blue shark South Atlantic",1976,0.0061,0
"101","BLSHARSATL","Blue shark South Atlantic",1977,0.0106,0
"102","BLSHARSATL","Blue shark South Atlantic",1978,0.0117,0
"103","BLSHARSATL","Blue shark South Atlantic",1979,0.0125,0
"104","BLSHARSATL","Blue shark South Atlantic",1980,0.0139,0
"105","BLSHARSATL","Blue shark South Atlantic",1981,0.0093,0
"106","BLSHARSATL","Blue shark South Atlantic",1982,0.0149,0
"107","BLSHARSATL","Blue shark South Atlantic",1983,0.0073,0
"108","BLSHARSATL","Blue shark South Atlantic",1984,0.0109,0
"109","BLSHARSATL","Blue shark South Atlantic",1985,0.0106,0
"110","BLSHARSATL","Blue shark South Atlantic",1986,0.0132,0
"111","BLSHARSATL","Blue shark South Atlantic",1987,0.0116,0
"112","BLSHARSATL","Blue shark South Atlantic",1988,0.0184,0
"113","BLSHARSATL","Blue shark South Atlantic",1989,0.0231,0
"114","BLSHARSATL","Blue shark South Atlantic",1990,0.0273,0
"115","BLSHARSATL","Blue shark South Atlantic",1991,0.0237,0
"116","BLSHARSATL","Blue shark South Atlantic",1992,0.0254,0
"117","BLSHARSATL","Blue shark South Atlantic",1993,0.0264,0
"118","BLSHARSATL","Blue shark South Atlantic",1994,0.0305,0
"119","BLSHARSATL","Blue shark South Atlantic",1995,0.0319,0
"120","BLSHARSATL","Blue shark South Atlantic",1996,0.0328,0
"121","BLSHARSATL","Blue shark South Atlantic",1997,0.0253,0
"122","BLSHARSATL","Blue shark South Atlantic",1998,0.0235,0
"123","BLSHARSATL","Blue shark South Atlantic",1999,0.0254,0
"124","BLSHARSATL","Blue shark South Atlantic",2000,0.0255,0
"125","BLSHARSATL","Blue shark South Atlantic",2001,0.0231,0
"126","BLSHARSATL","Blue shark South Atlantic",2002,0.0243,0
"127","BLSHARSATL","Blue shark South Atlantic",2003,0.0289,0
"128","BLSHARSATL","Blue shark South Atlantic",2004,0.0238,0
"129","BLSHARSATL","Blue shark South Atlantic",2005,0.0279,0
"130","BLSHARSATL","Blue shark South Atlantic",2006,0.0253,0
"131","BLSHARSATL","Blue shark South Atlantic",2007,0.0273,0
"132","BLSHARSATL","Blue shark South Atlantic",2008,0.0273,0
"133","BLSHARSATL","Blue shark South Atlantic",2009,0.0269,0
"134","BLSHARSATL","Blue shark South Atlantic",2010,0.0327,0
"135","BLSHARSATL","Blue shark South Atlantic",2011,0.0386,0
"136","BLSHARSATL","Blue shark South Atlantic",2012,0.0281,0
"137","BMARLINATL","Blue marlin Atlantic Ocean",1959,0.100578206056644,0
"138","BMARLINATL","Blue marlin Atlantic Ocean",1960,0.337316470483406,0
"139","BMARLINATL","Blue marlin Atlantic Ocean",1961,0.496830148297137,0
"140","BMARLINATL","Blue marlin Atlantic Ocean",1962,0.920264983644051,0
"141","BMARLINATL","Blue marlin Atlantic Ocean",1963,1.24271988340173,0
"142","BMARLINATL","Blue marlin Atlantic Ocean",1964,1.25056905293016,0
"143","BMARLINATL","Blue marlin Atlantic Ocean",1965,1.08721516573245,0
"144","BMARLINATL","Blue marlin Atlantic Ocean",1966,0.747562095469898,0
"145","BMARLINATL","Blue marlin Atlantic Ocean",1967,0.454288002522267,0
"146","BMARLINATL","Blue marlin Atlantic Ocean",1968,0.513617233527332,0
"147","BMARLINATL","Blue marlin Atlantic Ocean",1969,0.655345485330024,0
"148","BMARLINATL","Blue marlin Atlantic Ocean",1970,0.657684535173279,0
"149","BMARLINATL","Blue marlin Atlantic Ocean",1971,0.846536918396357,0
"150","BMARLINATL","Blue marlin Atlantic Ocean",1972,0.657461076543762,0
"151","BMARLINATL","Blue marlin Atlantic Ocean",1973,0.930078731044018,0
"152","BMARLINATL","Blue marlin Atlantic Ocean",1974,0.952306788866532,0
"153","BMARLINATL","Blue marlin Atlantic Ocean",1975,1.09221841757266,0
"154","BMARLINATL","Blue marlin Atlantic Ocean",1976,0.873993692906921,0
"155","BMARLINATL","Blue marlin Atlantic Ocean",1977,0.810872070136864,0
"156","BMARLINATL","Blue marlin Atlantic Ocean",1978,0.610805131202563,0
"157","BMARLINATL","Blue marlin Atlantic Ocean",1979,0.539965914586387,0
"158","BMARLINATL","Blue marlin Atlantic Ocean",1980,0.618185584185118,0
"159","BMARLINATL","Blue marlin Atlantic Ocean",1981,0.655788333697889,0
"160","BMARLINATL","Blue marlin Atlantic Ocean",1982,0.857310438082093,0
"161","BMARLINATL","Blue marlin Atlantic Ocean",1983,0.685805335521065,0
"162","BMARLINATL","Blue marlin Atlantic Ocean",1984,0.926043418357101,0
"163","BMARLINATL","Blue marlin Atlantic Ocean",1985,1.12395070379303,0
"164","BMARLINATL","Blue marlin Atlantic Ocean",1986,0.718562261037319,0
"165","BMARLINATL","Blue marlin Atlantic Ocean",1987,0.763789043359236,0
"166","BMARLINATL","Blue marlin Atlantic Ocean",1988,0.966073785471919,0
"167","BMARLINATL","Blue marlin Atlantic Ocean",1989,1.48342153861084,0
"168","BMARLINATL","Blue marlin Atlantic Ocean",1990,1.72158198948834,0
"169","BMARLINATL","Blue marlin Atlantic Ocean",1991,1.71129209542219,0
"170","BMARLINATL","Blue marlin Atlantic Ocean",1992,1.28208395093945,0
"171","BMARLINATL","Blue marlin Atlantic Ocean",1993,1.22501494781335,0
"172","BMARLINATL","Blue marlin Atlantic Ocean",1994,1.53488028494176,0
"173","BMARLINATL","Blue marlin Atlantic Ocean",1995,1.49279491846401,0
"174","BMARLINATL","Blue marlin Atlantic Ocean",1996,1.87771131670331,0
"175","BMARLINATL","Blue marlin Atlantic Ocean",1997,2.05565669740613,0
"176","BMARLINATL","Blue marlin Atlantic Ocean",1998,2.15610442999922,0
"177","BMARLINATL","Blue marlin Atlantic Ocean",1999,2.14730534478749,0
"178","BMARLINATL","Blue marlin Atlantic Ocean",2000,2.30978780074221,0
"179","BMARLINATL","Blue marlin Atlantic Ocean",2001,2.06715029743075,0
"180","BMARLINATL","Blue marlin Atlantic Ocean",2002,1.92153179131807,0
"181","BMARLINATL","Blue marlin Atlantic Ocean",2003,2.26041811924054,0
"182","BMARLINATL","Blue marlin Atlantic Ocean",2004,1.67985847195068,0
"183","BMARLINATL","Blue marlin Atlantic Ocean",2005,1.7682270956622,0
"184","BMARLINATL","Blue marlin Atlantic Ocean",2006,1.51927697562788,0
"185","BMARLINATL","Blue marlin Atlantic Ocean",2007,2.0090317078407,0
"186","BMARLINATL","Blue marlin Atlantic Ocean",2008,1.80421339289704,0
"187","BMARLINATL","Blue marlin Atlantic Ocean",2009,1.65244105736599,0
"188","BMARLINATL","Blue marlin Atlantic Ocean",2010,1.5064758822894,0
"189","BMARLINATL","Blue marlin Atlantic Ocean",2011,1.42443612580106,0
"190","BMARLINATL","Blue marlin Atlantic Ocean",2012,1.40047640257061,0
"191","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1951,0.017311,0
"192","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1952,0.011,0
"193","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1953,0.0111,0
"194","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1954,0.0155,0
"195","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1955,0.0113,0
"196","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1956,0.0221,0
"197","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1957,0.0265,0
"198","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1958,0.0223,0
"199","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1959,0.0118,0
"200","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1960,0.0225,0
"201","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1961,0.0268,0
"202","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1962,0.0376,0
"203","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1963,0.0313,0
"204","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1964,0.0314,0
"205","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1965,0.023,0
"206","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1966,0.0253,0
"207","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1967,0.0381,0
"208","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1968,0.0404,0
"209","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1969,0.0341,0
"210","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1970,0.0384,0
"211","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1971,0.0322,0
"212","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1972,0.0323,0
"213","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1973,0.026,0
"214","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1974,0.0282,0
"215","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1975,0.0326,0
"216","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1976,0.0391,0
"217","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1977,0.0434,0
"218","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1978,0.0478,0
"219","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1979,0.0437,0
"220","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1980,0.0416,0
"221","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1981,0.046,0
"222","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1982,0.0504,0
"223","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1983,0.0929,0
"224","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1984,0.0761,0
"225","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1985,0.0762,0
"226","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1986,0.0742,0
"227","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1987,0.0764,0
"228","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1988,0.0935,0
"229","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1989,0.1234,0
"230","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1990,0.1192,0
"231","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1991,0.1236,0
"232","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1992,0.1237,0
"233","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1993,0.1875,0
"234","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1994,0.1876,0
"235","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1995,0.2366,0
"236","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1996,0.292,0
"237","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1997,0.3134,0
"238","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1998,0.3347,0
"239","IPSAILIO","Indo-Pacific sailfish Indian Ocean",1999,0.2859,0
"240","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2000,0.2946,0
"241","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2001,0.3754,0
"242","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2002,0.3585,0
"243","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2003,0.3523,0
"244","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2004,0.431,0
"245","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2005,0.5267,0
"246","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2006,0.4163,0
"247","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2007,0.4781,0
"248","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2008,0.5335,0
"249","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2009,0.5676,0
"250","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2010,0.7165,0
"251","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2011,0.7909,0
"252","IPSAILIO","Indo-Pacific sailfish Indian Ocean",2012,0.7592,0
"253","SFMAKONATL","Shortfin mako Northern Atlantic",1950,0.064,0
"254","SFMAKONATL","Shortfin mako Northern Atlantic",1951,0.043,0
"255","SFMAKONATL","Shortfin mako Northern Atlantic",1952,0.043,0
"256","SFMAKONATL","Shortfin mako Northern Atlantic",1953,0.053,0
"257","SFMAKONATL","Shortfin mako Northern Atlantic",1954,0.013,0
"258","SFMAKONATL","Shortfin mako Northern Atlantic",1955,0.027,0
"259","SFMAKONATL","Shortfin mako Northern Atlantic",1956,0.017,0
"260","SFMAKONATL","Shortfin mako Northern Atlantic",1957,0.044,0
"261","SFMAKONATL","Shortfin mako Northern Atlantic",1958,0.037,0
"262","SFMAKONATL","Shortfin mako Northern Atlantic",1959,0.049,0
"263","SFMAKONATL","Shortfin mako Northern Atlantic",1960,0.032,0
"264","SFMAKONATL","Shortfin mako Northern Atlantic",1961,0.078,0
"265","SFMAKONATL","Shortfin mako Northern Atlantic",1962,0.107,0
"266","SFMAKONATL","Shortfin mako Northern Atlantic",1963,0.047,0
"267","SFMAKONATL","Shortfin mako Northern Atlantic",1964,0.087,0
"268","SFMAKONATL","Shortfin mako Northern Atlantic",1965,0.069,0
"269","SFMAKONATL","Shortfin mako Northern Atlantic",1966,0.138,0
"270","SFMAKONATL","Shortfin mako Northern Atlantic",1967,0.124,0
"271","SFMAKONATL","Shortfin mako Northern Atlantic",1968,0.164,0
"272","SFMAKONATL","Shortfin mako Northern Atlantic",1969,0.163,0
"273","SFMAKONATL","Shortfin mako Northern Atlantic",1970,0.148,0
"274","SFMAKONATL","Shortfin mako Northern Atlantic",1971,0.205,0
"275","SFMAKONATL","Shortfin mako Northern Atlantic",1972,0.197,0
"276","SFMAKONATL","Shortfin mako Northern Atlantic",1973,0.202,0
"277","SFMAKONATL","Shortfin mako Northern Atlantic",1974,0.259,0
"278","SFMAKONATL","Shortfin mako Northern Atlantic",1975,0.315,0
"279","SFMAKONATL","Shortfin mako Northern Atlantic",1976,0.167,0
"280","SFMAKONATL","Shortfin mako Northern Atlantic",1977,0.249,0
"281","SFMAKONATL","Shortfin mako Northern Atlantic",1978,0.231,0
"282","SFMAKONATL","Shortfin mako Northern Atlantic",1979,0.222,0
"283","SFMAKONATL","Shortfin mako Northern Atlantic",1980,0.33,0
"284","SFMAKONATL","Shortfin mako Northern Atlantic",1981,0.532,0
"285","SFMAKONATL","Shortfin mako Northern Atlantic",1982,0.598,0
"286","SFMAKONATL","Shortfin mako Northern Atlantic",1983,0.666,0
"287","SFMAKONATL","Shortfin mako Northern Atlantic",1984,0.702,0
"288","SFMAKONATL","Shortfin mako Northern Atlantic",1985,1.549,0
"289","SFMAKONATL","Shortfin mako Northern Atlantic",1986,2.128,0
"290","SFMAKONATL","Shortfin mako Northern Atlantic",1987,2.199,0
"291","SFMAKONATL","Shortfin mako Northern Atlantic",1988,1.979,0
"292","SFMAKONATL","Shortfin mako Northern Atlantic",1989,1.466,0
"293","SFMAKONATL","Shortfin mako Northern Atlantic",1990,1.813,0
"294","SFMAKONATL","Shortfin mako Northern Atlantic",1991,1.869,0
"295","SFMAKONATL","Shortfin mako Northern Atlantic",1992,2.67,0
"296","SFMAKONATL","Shortfin mako Northern Atlantic",1993,3.556,0
"297","SFMAKONATL","Shortfin mako Northern Atlantic",1994,3.542,0
"298","SFMAKONATL","Shortfin mako Northern Atlantic",1995,4.887,0
"299","SFMAKONATL","Shortfin mako Northern Atlantic",1996,6.227,0
"300","SFMAKONATL","Shortfin mako Northern Atlantic",1997,4.828,0
"301","SFMAKONATL","Shortfin mako Northern Atlantic",1998,5.126,0
"302","SFMAKONATL","Shortfin mako Northern Atlantic",1999,4.17,0
"303","SFMAKONATL","Shortfin mako Northern Atlantic",2000,3.525,0
"304","SFMAKONATL","Shortfin mako Northern Atlantic",2001,3.653,0
"305","SFMAKONATL","Shortfin mako Northern Atlantic",2002,4.143,0
"306","SFMAKONATL","Shortfin mako Northern Atlantic",2003,4.599,0
"307","SFMAKONATL","Shortfin mako Northern Atlantic",2004,4.228,0
"308","SFMAKONATL","Shortfin mako Northern Atlantic",2005,3.892,0
"309","SFMAKONATL","Shortfin mako Northern Atlantic",2006,3.589,0
"310","SFMAKONATL","Shortfin mako Northern Atlantic",2007,3.964,0
"311","SFMAKONATL","Shortfin mako Northern Atlantic",2008,3.493,0
"312","SFMAKONATL","Shortfin mako Northern Atlantic",2009,4.268,0
"313","SFMAKONATL","Shortfin mako Northern Atlantic",2010,4.748,0
"314","SFMAKONATL","Shortfin mako Northern Atlantic",2011,3.971,0
"315","SFMAKONATL","Shortfin mako Northern Atlantic",2012,5.054,0
"316","SFMAKOSATL","Shortfin mako South Atlantic",1971,0.042,0
"317","SFMAKOSATL","Shortfin mako South Atlantic",1972,0.026,0
"318","SFMAKOSATL","Shortfin mako South Atlantic",1973,0.093,0
"319","SFMAKOSATL","Shortfin mako South Atlantic",1974,0.03,0
"320","SFMAKOSATL","Shortfin mako South Atlantic",1975,0.034,0
"321","SFMAKOSATL","Shortfin mako South Atlantic",1976,0.014,0
"322","SFMAKOSATL","Shortfin mako South Atlantic",1977,0.114,0
"323","SFMAKOSATL","Shortfin mako South Atlantic",1978,0.078,0
"324","SFMAKOSATL","Shortfin mako South Atlantic",1979,0.139,0
"325","SFMAKOSATL","Shortfin mako South Atlantic",1980,0.151,0
"326","SFMAKOSATL","Shortfin mako South Atlantic",1981,0.176,0
"327","SFMAKOSATL","Shortfin mako South Atlantic",1982,0.458,0
"328","SFMAKOSATL","Shortfin mako South Atlantic",1983,0.243,0
"329","SFMAKOSATL","Shortfin mako South Atlantic",1984,0.355,0
"330","SFMAKOSATL","Shortfin mako South Atlantic",1985,0.374,0
"331","SFMAKOSATL","Shortfin mako South Atlantic",1986,0.286,0
"332","SFMAKOSATL","Shortfin mako South Atlantic",1987,0.177,0
"333","SFMAKOSATL","Shortfin mako South Atlantic",1988,0.458,0
"334","SFMAKOSATL","Shortfin mako South Atlantic",1989,0.662,0
"335","SFMAKOSATL","Shortfin mako South Atlantic",1990,0.523,0
"336","SFMAKOSATL","Shortfin mako South Atlantic",1991,0.433,0
"337","SFMAKOSATL","Shortfin mako South Atlantic",1992,0.466,0
"338","SFMAKOSATL","Shortfin mako South Atlantic",1993,0.667,0
"339","SFMAKOSATL","Shortfin mako South Atlantic",1994,0.82,0
"340","SFMAKOSATL","Shortfin mako South Atlantic",1995,1.17,0
"341","SFMAKOSATL","Shortfin mako South Atlantic",1996,0.938,0
"342","SFMAKOSATL","Shortfin mako South Atlantic",1997,0.896,0
"343","SFMAKOSATL","Shortfin mako South Atlantic",1998,0.823,0
"344","SFMAKOSATL","Shortfin mako South Atlantic",1999,0.659,0
"345","SFMAKOSATL","Shortfin mako South Atlantic",2000,1.023,0
"346","SFMAKOSATL","Shortfin mako South Atlantic",2001,0.808,0
"347","SFMAKOSATL","Shortfin mako South Atlantic",2002,0.786,0
"348","SFMAKOSATL","Shortfin mako South Atlantic",2003,1.183,0
"349","SFMAKOSATL","Shortfin mako South Atlantic",2004,0.93,0
"350","SFMAKOSATL","Shortfin mako South Atlantic",2005,1.202,0
"351","SFMAKOSATL","Shortfin mako South Atlantic",2006,1.128,0
"352","SFMAKOSATL","Shortfin mako South Atlantic",2007,1.041,0
"353","SFMAKOSATL","Shortfin mako South Atlantic",2008,0.706,0
"354","SFMAKOSATL","Shortfin mako South Atlantic",2009,0.736,0
"355","SFMAKOSATL","Shortfin mako South Atlantic",2010,0.863,0
"356","SFMAKOSATL","Shortfin mako South Atlantic",2011,1.108,0
"357","SFMAKOSATL","Shortfin mako South Atlantic",2012,0.997,0
